YEAR,FISHERY_SECTOR,GEAR,MAJOR_STAT_AREA_CODE,SPECIES_CODE,SPECIES_COMMON_NAME,LANDED_KG,DISCARDED_KG,DISCARDED_PCS
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,54293,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,197953,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,3958,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,5181,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,1588,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,43592,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,269498,7257,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,1132,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,11904,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,3651,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,3095,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,95485,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,907,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,4867,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,667202,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,93250,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,684867,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,22141,0,0
1961,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,731761,4082,0
1961,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,621,SOUTHERN ROCK SOLE,1660,0,0
1961,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,1309,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,122025,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,7817,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,68760,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,129691,234,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,186916,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,2,602,ARROWTOOTH FLOUNDER,3402,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,2,607,PETRALE SOLE,109,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,2,626,DOVER SOLE,1090,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,2,628,ENGLISH SOLE,45015,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,205195,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,147740,340,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,41973,79,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,7550,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,25965,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,23006,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,24955,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,63342,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,136,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,1883,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,451855,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,75176,1430,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,164949,2495,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,664,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,12974,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,24786,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,79187,2216,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,354021,2214,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,11216,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,8444,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,1361,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,11202,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,291316,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,20499,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,652704,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,151576,1361,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,495503,680,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,30407,0,0
1962,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,400412,3349,0
1962,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,602,ARROWTOOTH FLOUNDER,54,0,0
1962,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,621,SOUTHERN ROCK SOLE,2298,0,0
1962,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,2630,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,121331,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,5109,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,43206,9,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,117211,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,201539,9,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,2,602,ARROWTOOTH FLOUNDER,363,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,2,607,PETRALE SOLE,648,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,2,626,DOVER SOLE,7716,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,2,628,ENGLISH SOLE,27361,1714,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,71302,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,75441,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,43265,113,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,28433,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,24779,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,9223,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,13869,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,227,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,2699,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,385245,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,68048,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,110202,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,1496,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,5960,454,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,8907,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,195981,680,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,294487,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,7171,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,6099,227,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,7833,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,138532,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,484,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,5896,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,83896,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,62638,0,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,732449,24948,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,17811,7258,0
1963,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,315067,4082,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,133193,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,4226,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,51943,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,130052,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,247326,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,2,602,ARROWTOOTH FLOUNDER,4205,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,2,607,PETRALE SOLE,1022,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,2,626,DOVER SOLE,2021,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,2,628,ENGLISH SOLE,12581,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,28897,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,171130,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,54539,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,7852,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,22366,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,3629,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,43062,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,51756,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,2956,1588,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,1055,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,456687,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,110909,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,133277,2705,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,8168,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,7656,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,8431,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,83075,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,171611,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,7456,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,2561,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,4082,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,37030,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,249685,6350,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,112,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,12489,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,197613,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,106580,832,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,487280,39463,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,82528,0,0
1964,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,364143,68,0
1964,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,1544,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,137261,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,18052,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,49578,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,106761,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,216559,417,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,103840,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,182495,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,79614,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,8824,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,20649,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,5125,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,66295,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,62485,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,5267,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,77,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,277953,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,58779,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,105357,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,14420,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,4873,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,7035,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,62016,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,235826,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,19579,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,399,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,1396,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,90543,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,526140,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,302,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,21832,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,144456,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,105637,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,337866,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,52625,0,0
1965,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,340660,143,0
1965,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,607,PETRALE SOLE,354,0,0
1965,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,621,SOUTHERN ROCK SOLE,434,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,248051,7144,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,1630,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,33608,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,116416,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,185402,10741,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,51498,7144,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,113301,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,142672,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,900,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,9929,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,567,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,57686,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,58708,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,431,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,624,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,133107,24064,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,77807,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,261607,3175,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,15952,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,3149,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,1293,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,83245,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,290867,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,27164,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,2593,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,0,226800,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,191466,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,972102,39463,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,1611,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,32367,3175,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,251856,36288,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,82607,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,1540653,209608,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,70494,0,0
1966,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,320929,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,119055,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,4156,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,32709,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,55409,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,154186,99,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,2,602,ARROWTOOTH FLOUNDER,3774,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,2,607,PETRALE SOLE,336,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,2,626,DOVER SOLE,953,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,2,628,ENGLISH SOLE,2715,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,64966,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,119956,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,100986,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,6658,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,23851,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,454,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,66942,1334,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,49217,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,1235,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,697,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,1048611,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,75503,1785,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,222388,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,7128,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,5087,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,21507,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,53555,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,167863,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,11765,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,3281,59,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,0,4082,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,108366,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,813986,19049,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,14794,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,416722,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,47280,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,1214240,10433,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,5382,0,0
1967,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,472767,0,0
1967,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,15,0,0
1967,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,607,PETRALE SOLE,313,0,0
1967,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,621,SOUTHERN ROCK SOLE,850,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,137900,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,489,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,35640,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,37784,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,144877,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,2,621,SOUTHERN ROCK SOLE,123,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,2,628,ENGLISH SOLE,7769,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,31251,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,112607,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,61214,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,865,0,0
1968,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,17501,0,0
